exception_id,rule_id,record_id,sensor_id,parameter,unit,station_group,event_date,value_num,failure_reason,severity
EXGAP005518,DQ009,,35,pm25,,legacy_2016,2016-02-11 08:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005519,DQ009,,35,pm25,,legacy_2016,2016-02-11 06:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005520,DQ009,,35,pm25,,legacy_2016,2016-02-11 03:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005521,DQ009,,35,pm25,,legacy_2016,2016-02-10 23:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005522,DQ009,,35,pm25,,legacy_2016,2016-02-10 16:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005523,DQ009,,35,pm25,,legacy_2016,2016-02-10 03:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005524,DQ009,,35,pm25,,legacy_2016,2016-02-10 03:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005525,DQ009,,35,pm25,,legacy_2016,2016-02-10 02:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005526,DQ009,,35,pm25,,legacy_2016,2016-02-10 01:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005527,DQ009,,35,pm25,,legacy_2016,2016-02-10 00:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005528,DQ009,,35,pm25,,legacy_2016,2016-02-09 22:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005529,DQ009,,35,pm25,,legacy_2016,2016-02-09 20:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005530,DQ009,,35,pm25,,legacy_2016,2016-02-09 17:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005531,DQ009,,35,pm25,,legacy_2016,2016-02-09 10:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005532,DQ009,,35,pm25,,legacy_2016,2016-02-09 09:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005533,DQ009,,35,pm25,,legacy_2016,2016-02-09 08:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005534,DQ009,,35,pm25,,legacy_2016,2016-02-09 07:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005535,DQ009,,35,pm25,,legacy_2016,2016-02-09 04:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005536,DQ009,,35,pm25,,legacy_2016,2016-02-09 03:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005537,DQ009,,35,pm25,,legacy_2016,2016-02-08 13:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005538,DQ009,,35,pm25,,legacy_2016,2016-02-08 10:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005539,DQ009,,35,pm25,,legacy_2016,2016-02-08 08:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005540,DQ009,,35,pm25,,legacy_2016,2016-02-08 06:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005541,DQ009,,35,pm25,,legacy_2016,2016-02-07 21:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005542,DQ009,,35,pm25,,legacy_2016,2016-02-07 18:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005543,DQ009,,35,pm25,,legacy_2016,2016-02-07 17:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005544,DQ009,,35,pm25,,legacy_2016,2016-02-07 16:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005545,DQ009,,35,pm25,,legacy_2016,2016-02-07 07:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005546,DQ009,,35,pm25,,legacy_2016,2016-02-07 04:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005547,DQ009,,35,pm25,,legacy_2016,2016-02-06 22:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005548,DQ009,,35,pm25,,legacy_2016,2016-02-06 17:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005549,DQ009,,35,pm25,,legacy_2016,2016-02-06 11:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005550,DQ009,,35,pm25,,legacy_2016,2016-02-06 10:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005551,DQ009,,35,pm25,,legacy_2016,2016-02-06 05:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005552,DQ009,,35,pm25,,legacy_2016,2016-02-06 04:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005553,DQ009,,35,pm25,,legacy_2016,2016-02-06 02:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005554,DQ009,,35,pm25,,legacy_2016,2016-02-06 02:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005555,DQ009,,35,pm25,,legacy_2016,2016-02-06 00:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005556,DQ009,,35,pm25,,legacy_2016,2016-02-05 23:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005557,DQ009,,35,pm25,,legacy_2016,2016-02-05 22:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005558,DQ009,,35,pm25,,legacy_2016,2016-02-05 20:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005559,DQ009,,35,pm25,,legacy_2016,2016-02-05 19:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005560,DQ009,,35,pm25,,legacy_2016,2016-02-05 19:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005561,DQ009,,35,pm25,,legacy_2016,2016-02-22 10:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005562,DQ009,,35,pm25,,legacy_2016,2016-02-22 06:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005563,DQ009,,35,pm25,,legacy_2016,2016-02-21 15:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005564,DQ009,,35,pm25,,legacy_2016,2016-02-21 06:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005565,DQ009,,35,pm25,,legacy_2016,2016-02-21 03:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005566,DQ009,,35,pm25,,legacy_2016,2016-02-20 21:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005567,DQ009,,35,pm25,,legacy_2016,2016-02-20 01:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005568,DQ009,,35,pm25,,legacy_2016,2016-02-19 21:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005569,DQ009,,35,pm25,,legacy_2016,2016-02-19 19:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005570,DQ009,,35,pm25,,legacy_2016,2016-02-19 17:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005571,DQ009,,35,pm25,,legacy_2016,2016-02-19 16:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005572,DQ009,,35,pm25,,legacy_2016,2016-02-19 12:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005573,DQ009,,35,pm25,,legacy_2016,2016-02-19 11:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005574,DQ009,,35,pm25,,legacy_2016,2016-02-19 05:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005575,DQ009,,35,pm25,,legacy_2016,2016-02-19 02:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005576,DQ009,,35,pm25,,legacy_2016,2016-02-18 22:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005577,DQ009,,35,pm25,,legacy_2016,2016-02-18 16:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005578,DQ009,,35,pm25,,legacy_2016,2016-02-18 14:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005579,DQ009,,35,pm25,,legacy_2016,2016-02-18 08:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005580,DQ009,,35,pm25,,legacy_2016,2016-02-18 03:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005581,DQ009,,35,pm25,,legacy_2016,2016-02-18 01:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005582,DQ009,,35,pm25,,legacy_2016,2016-02-17 21:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005583,DQ009,,35,pm25,,legacy_2016,2016-02-17 20:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005584,DQ009,,35,pm25,,legacy_2016,2016-02-17 08:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005585,DQ009,,35,pm25,,legacy_2016,2016-02-17 01:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005586,DQ009,,35,pm25,,legacy_2016,2016-02-16 22:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005587,DQ009,,35,pm25,,legacy_2016,2016-02-16 09:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005588,DQ009,,35,pm25,,legacy_2016,2016-02-16 08:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005589,DQ009,,35,pm25,,legacy_2016,2016-02-15 16:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005590,DQ009,,35,pm25,,legacy_2016,2016-02-15 14:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005591,DQ009,,35,pm25,,legacy_2016,2016-02-15 10:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005592,DQ009,,35,pm25,,legacy_2016,2016-02-15 08:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005593,DQ009,,35,pm25,,legacy_2016,2016-02-15 03:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005594,DQ009,,35,pm25,,legacy_2016,2016-02-14 22:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005595,DQ009,,35,pm25,,legacy_2016,2016-02-14 16:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005596,DQ009,,35,pm25,,legacy_2016,2016-02-14 16:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005597,DQ009,,35,pm25,,legacy_2016,2016-02-14 13:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005598,DQ009,,35,pm25,,legacy_2016,2016-02-14 08:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005599,DQ009,,35,pm25,,legacy_2016,2016-02-14 07:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005600,DQ009,,35,pm25,,legacy_2016,2016-02-14 04:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005601,DQ009,,35,pm25,,legacy_2016,2016-02-14 03:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005602,DQ009,,35,pm25,,legacy_2016,2016-02-13 22:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005603,DQ009,,35,pm25,,legacy_2016,2016-02-13 21:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005604,DQ009,,35,pm25,,legacy_2016,2016-02-13 18:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005605,DQ009,,35,pm25,,legacy_2016,2016-02-13 17:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005606,DQ009,,35,pm25,,legacy_2016,2016-02-13 16:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005607,DQ009,,35,pm25,,legacy_2016,2016-02-13 15:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005608,DQ009,,35,pm25,,legacy_2016,2016-02-13 13:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005609,DQ009,,35,pm25,,legacy_2016,2016-02-13 02:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005610,DQ009,,35,pm25,,legacy_2016,2016-02-12 19:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005611,DQ009,,35,pm25,,legacy_2016,2016-02-12 18:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005612,DQ009,,35,pm25,,legacy_2016,2016-02-12 09:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005613,DQ009,,35,pm25,,legacy_2016,2016-02-11 22:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005614,DQ009,,35,pm25,,legacy_2016,2016-02-11 15:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005615,DQ009,,35,pm25,,legacy_2016,2016-02-11 12:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005616,DQ009,,35,pm25,,legacy_2016,2016-02-11 07:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005617,DQ009,,35,pm25,,legacy_2016,2016-02-11 04:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005618,DQ009,,35,pm25,,legacy_2016,2016-02-11 03:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005619,DQ009,,35,pm25,,legacy_2016,2016-02-11 01:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005620,DQ009,,35,pm25,,legacy_2016,2016-02-11 00:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005621,DQ009,,35,pm25,,legacy_2016,2016-02-10 16:25:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005622,DQ009,,35,pm25,,legacy_2016,2016-02-10 13:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005623,DQ009,,35,pm25,,legacy_2016,2016-02-10 11:55:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005624,DQ009,,35,pm25,,legacy_2016,2016-02-10 06:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005625,DQ009,,35,pm25,,legacy_2016,2016-02-10 04:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005626,DQ009,,35,pm25,,legacy_2016,2016-02-10 03:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005627,DQ009,,35,pm25,,legacy_2016,2016-02-09 02:10:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005628,DQ009,,35,pm25,,legacy_2016,2016-02-08 23:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP005629,DQ009,,35,pm25,,legacy_2016,2016-02-08 19:40:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
